shop,地址,place ID,urls
Louisa_台南新市門市,台南市 新市區 新和里中正路26號,ChIJ59_Xel56bjQRyBf-Uxv9cdg,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E5%8F%B0%E5%8D%97%E6%96%B0%E5%B8%82%E9%96%80%E5%B8%82)/@23.0708208,120.2897592,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7a5e6d615f75:0x5e032fa66554d07b!8m2!3d23.0708208!4d120.2923341!16s%2Fg%2F11c6t7j01h?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_新營門市,台南市 新營區 三民路152-1號,ChIJyV97H9qFbjQRIg7DTeEXg88,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E6%96%B0%E7%87%9F%E9%96%80%E5%B8%82)/@23.3064948,120.3077978,17z/data=!3m1!4b1!4m6!3m5!1s0x346e85ca96d94c93:0xf4566d733a057335!8m2!3d23.3064948!4d120.3103727!16s%2Fg%2F11fwygf0dt?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_台南文元門市,台南市 北區 海安路三段800號,ChIJO_U-3FZ2bjQRZ7ncC_wfWww,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E5%8F%B0%E5%8D%97%E6%96%87%E5%85%83%E9%96%80%E5%B8%82)/@23.0158532,120.1820681,15z/data=!3m1!4b1!4m6!3m5!1s0x346e77090cfaf713:0x368f233558aa56ff!8m2!3d23.0158543!4d120.2005222!16s%2Fg%2F11f9x640y1?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_台南東門門市,台灣台南市東區東門路三段180號,ChIJPRkrSaF2bjQRJrgxScskzoA,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E5%8F%B0%E5%8D%97%E6%9D%B1%E9%96%80%E9%96%80%E5%B8%82)%EF%BC%88%E6%8F%90%E4%BE%9B%E5%A4%96%E9%80%81%EF%BC%89/@22.9780108,120.2308606,17z/data=!3m1!4b1!4m6!3m5!1s0x346e7783d1a1e27d:0xb40804c44ef5c919!8m2!3d22.9780108!4d120.2334355!16s%2Fg%2F11g12jmff7?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_中港門市 (澄清醫院旁),台中市 西屯區 福康路26號,ChIJ72VxM_wVaTQRuKBJxga1ng4,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1+%E4%B8%AD%E6%B8%AF%E9%96%80%E5%B8%82(%E6%BE%84%E6%B8%85%E9%86%AB%E9%99%A2%E6%97%81)/@24.1836301,120.5448355,13z/data=!4m10!1m2!2m1!1zTG91aXNhIENvZmZlZSDot6_mmJPojo7lkpbllaEo5Lit5riv6ZaA5biCKe-8iOaPkOS-m-WklumAge-8iQ!3m6!1s0x346915fc2de0598d:0xe30d337458e7d9dd!8m2!3d24.1836301!4d120.6169333!15sCj1Mb3Vpc2EgQ29mZmVlIOi3r-aYk-iOjuWSluWVoSjkuK3muK_ploDluIIp77yI5o-Q5L6b5aSW6YCB77yJIgOIAQFaPiI8bG91aXNhIGNvZmZlZSDot6_mmJMg6I6OIOWSluWVoSDkuK3muK8g6ZaA5biCIOaPkOS-myDlpJYg6YCBkgEEY2FmZeABAA!16s%2Fg%2F11b6367xdj?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_豐原三民門市,台灣台中市豐原區三民路192號,ChIJi6KAKw8aaTQRXf_m0d9RnoA,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E8%B1%90%E5%8E%9F%E4%B8%89%E6%B0%91%E9%96%80%E5%B8%82)/@24.2533156,120.7153977,17z/data=!3m1!4b1!4m6!3m5!1s0x34691b72d35bc5ef:0xe1da1492cf707a72!8m2!3d24.2533156!4d120.7179726!16s%2Fg%2F11gxx3d016?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_文心森林公園門市,台中市 南屯區 惠文路525號、527號,ChIJzS7pZr89aTQRYhkylQPFUSw,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1+(%E6%96%87%E5%BF%83%E6%A3%AE%E6%9E%97%E5%85%AC%E5%9C%92%E9%96%80%E5%B8%82)/@24.1462922,120.6250149,15z/data=!3m1!4b1!4m6!3m5!1s0x34693d144d08ccb7:0x857a2fa1183595fa!8m2!3d24.1462933!4d120.643469!16s%2Fg%2F11fd74d06v?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_中科直營門市,台中市 西屯區 福科路579號,ChIJMezJhPwVaTQRclJvc7bivQw,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E4%B8%AD%E7%A7%91%E9%96%80%E5%B8%82)/@24.1864105,120.612139,17z/data=!3m1!4b1!4m6!3m5!1s0x346915140cd5650d:0xfc5943d791c285a6!8m2!3d24.1864105!4d120.6147139!16s%2Fg%2F11h2g61cbx?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_桃園縣府門市,桃園市 桃園區 中山路426號,ChIJ_xoBVQMfaDQRhWnhMec8vJM,"https://www.google.com/maps/place/%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E6%A1%83%E5%9C%92%E7%B8%A3%E5%BA%9C%E9%96%80%E5%B8%82)/@24.993525,121.2994288,17z/data=!4m10!1m2!2m1!1zTG91aXNhIENvZmZlZSDot6_mmJPojo7lkpbllaEo5qGD5ZyS57ij5bqc6ZaA5biCKQ!3m6!1s0x34681f03544adf83:0xd5a886185ab8ba62!8m2!3d24.9921206!4d121.3028738!15sCjFMb3Vpc2EgQ29mZmVlIOi3r-aYk-iOjuWSluWVoSjmoYPlnJLnuKPlupzploDluIIpIgOIAQFaNyI1bG91aXNhIGNvZmZlZSDot6_mmJMg6I6OIOWSluWVoSDmoYPlnJIg57ijIOW6nCDploDluIKSAQRjYWZl4AEA!16s%2Fg%2F11cmmppv3j?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_桃鶯門市,台灣桃園市桃園區桃鶯路168-1號,ChIJS-384eUeaDQRFF9ViXbcl8s,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E6%A1%83%E9%B6%AF%E9%96%80%E5%B8%82)/@24.9830612,121.3002771,15z/data=!3m1!4b1!4m6!3m5!1s0x34681ee5e1fce2d5:0xadb40d7182c70b52!8m2!3d24.9830623!4d121.3187312!16s%2Fg%2F11cmdtsdyx?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_林口文興門市,桃園市 桃園區 春日路618號,ChIJM5AKujCnQjQRO2VgiOJPmPk,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%EF%BC%8E%E8%8E%8E%E5%92%96%E5%95%A1(%E6%9E%97%E5%8F%A3%E6%96%87%E8%88%88%E5%BA%97)/@25.0580295,121.3621264,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a730ba0adb2d:0xc1a8759119a30d5e!8m2!3d25.0580295!4d121.3647013!16s%2Fg%2F11cm_pg28d?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_蘆竹南福門市,桃園市 蘆竹區 南福街101號,ChIJIWOkpNsfaDQRAfsVE62DXFc,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E8%98%86%E7%AB%B9%E5%8D%97%E7%A6%8F%E5%BA%97)/@25.0401193,121.2905103,17z/data=!3m2!4b1!5s0x34681fd91a42c421:0x12d44185676685d4!4m6!3m5!1s0x34681fdba4b04bad:0x2a8475c102627c00!8m2!3d25.0401193!4d121.2930852!16s%2Fg%2F11c2prm87_?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_劍潭承德門市,台北市 士林區 承德路四段53號 ,ChIJT-HIVbKuQjQRfiSJM2U_Uls,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E5%8A%8D%E6%BD%AD%E6%89%BF%E5%BE%B7%E5%BA%97)/@25.0815027,121.5205362,17z/data=!3m1!4b1!4m6!3m5!1s0x3442aeb255b7c0b5:0xc2f38db5f00f1bcd!8m2!3d25.0815027!4d121.5231111!16s%2Fg%2F11c1xq3pqr?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_民生圓環門市,台北市 松山區 新東街33號,ChIJyasBd46rQjQRV9sgzSLxVu4,"https://www.google.com/maps/place/%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E6%B0%91%E7%94%9F%E5%9C%93%E7%92%B0%E9%96%80%E5%B8%82)/@25.05969,121.5631731,17z/data=!3m1!4b1!4m6!3m5!1s0x3442ab8e77020241:0x7a26567b9ee8a4a2!8m2!3d25.05969!4d121.565748!16s%2Fg%2F11bwydf1p5?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_松山站前門市,台北市 南港區 八德路四段786號,ChIJZaGUt52rQjQRBhe0saCa6BI,"https://www.google.com/maps/place/%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E6%9D%BE%E5%B1%B1%E7%AB%99%E5%89%8D%E9%96%80%E5%B8%82)/@25.050454,121.5778964,17z/data=!3m1!4b1!4m6!3m5!1s0x3442ab9db64acbf3:0x54a94988d77fde6d!8m2!3d25.050454!4d121.5804713!16s%2Fg%2F11byx7pwnk?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_內湖瑞光直營門市, 台北市 內湖區 瑞光路431號,ChIJdW4oVmWsQjQRN9X-dgHln2E,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1+(%E5%85%A7%E6%B9%96%E7%91%9E%E5%85%89%E7%9B%B4%E7%87%9F%E9%96%80%E5%B8%82)/@25.0786606,121.5679132,17z/data=!3m2!4b1!5s0x3442ac6fee341567:0x9b272f8eed23c770!4m6!3m5!1s0x3442ac6feff02449:0xf383fb7311b27d31!8m2!3d25.0786606!4d121.5704881!16s%2Fg%2F11c2r51svb?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_輔大烘豆概念門市,新北市 新莊區 建國一路55號,ChIJy4iH_eWnQjQRosrsg6Pace4,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E8%BC%94%E5%A4%A7%E7%83%98%E8%B1%86%E6%A6%82%E5%BF%B5%E9%96%80%E5%B8%82)/@25.0304015,121.4162225,15z/data=!3m1!4b1!4m6!3m5!1s0x3442a7e5fd8788cb:0xf4c851f33399e718!8m2!3d25.0304026!4d121.4346766!16s%2Fg%2F11bxdt2088?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_淡水新市直營門市,新北市 淡水區 新市一路三段100號,ChIJZwr8bACwQjQRBdElbCy8xGA,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1+(%E6%B7%A1%E6%B0%B4%E6%96%B0%E5%B8%82%E7%9B%B4%E7%87%9F%E9%96%80%E5%B8%82)/@25.1828246,121.4435417,17z/data=!3m1!4b1!4m6!3m5!1s0x3442b1fcd742d1bd:0x41569788a4f00110!8m2!3d25.1828246!4d121.4461166!16s%2Fg%2F11g0sy2nq6?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_板橋中正門市,新北市 板橋區 中正路237號,ChIJ4aWtPAWoQjQRsVQ5QOLwAjw,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E6%9D%BF%E6%A9%8B%E4%B8%AD%E6%AD%A3%E9%96%80%E5%B8%82)/@25.0179953,121.4532791,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a93d348fbb33:0x3cc537d83ad64d11!8m2!3d25.0179953!4d121.455854!16s%2Fg%2F11jzpk04cc?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_中和安平門市,台灣新北市中和區景平路402-2號,ChIJNcWvPHQCaDQRv4un6xHPXpo,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E4%B8%AD%E5%92%8C%E5%AE%89%E5%B9%B3%E9%96%80%E5%B8%82)/@24.9932599,121.4907777,15z/data=!3m1!4b1!4m6!3m5!1s0x34680386415a9eb9:0x10c6f443074ef1ff!8m2!3d24.993261!4d121.5092318!16s%2Fg%2F11v56lkvhm?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
Louisa_信陽直營門市,台北市 中正區 信陽街5號之2,ChIJs0nsCHOpQjQRfToWbdl0xeA,"https://www.google.com/maps/place/Louisa+Coffee+%E8%B7%AF%E6%98%93%E8%8E%8E%E5%92%96%E5%95%A1(%E4%BF%A1%E9%99%BD%E7%9B%B4%E7%87%9F%E9%96%80%E5%B8%82)/@25.0447589,121.5142177,17z/data=!3m1!4b1!4m6!3m5!1s0x3442a97308e3513f:0xa4b2eb27470a4a81!8m2!3d25.0447589!4d121.5167926!16s%2Fg%2F11dxhzkhbr?authuser=1&entry=ttu&g_ep=EgoyMDI1MDExNS4wIKXMDSoASAFQAw%3D%3D"
